order_id,item,category,quantity,price
51087,Cold coffee,Chai & coffee,1,90
51088,Cold coffee,Chai & coffee,1,90
51088,Sandwich,Snacks,1,70
51088,Misal pav,Breakfast,1,90
51088,Pesarattu,Breakfast,1,80
51089,Misal pav,Breakfast,1,90
51089,Upma,Breakfast,1,60
51090,Misal pav,Breakfast,1,90
51090,Orange juice,Juice,1,70
51090,Filter coffee,Chai & coffee,1,40
51091,Masala chai,Chai & coffee,1,30
51091,Upma,Breakfast,1,60
51091,Poha,Breakfast,1,60
51091,Pesarattu,Breakfast,1,80
51092,Poha,Breakfast,1,60
51092,Vada pav,Snacks,1,30
51092,Jalebi,Sweets,1,40
51093,Poha,Breakfast,3,60
51094,Filter coffee,Chai & coffee,1,40
51095,Filter coffee,Chai & coffee,2,40
51095,Sandwich,Snacks,1,70
51095,Jalebi,Sweets,1,40
51096,Filter coffee,Chai & coffee,1,40
51096,Masala dosa,Breakfast,1,90
51097,Masala dosa,Breakfast,1,90
51097,Masala chai,Chai & coffee,1,30
51098,Pesarattu,Breakfast,1,80
51098,Cold coffee,Chai & coffee,1,90
51099,Masala dosa,Breakfast,1,90
51099,Idli,Breakfast,2,50
51100,Filter coffee,Chai & coffee,3,40
51100,Masala dosa,Breakfast,1,90
51100,Upma,Breakfast,1,60
51101,Pesarattu,Breakfast,3,80
51101,Cold coffee,Chai & coffee,2,90
51102,Upma,Breakfast,1,60
51102,Cold coffee,Chai & coffee,1,90
51103,Masala dosa,Breakfast,1,90
51103,Misal pav,Breakfast,2,90
51103,Pesarattu,Breakfast,1,80
51104,Poha,Breakfast,3,60
51105,Idli,Breakfast,3,50
51105,Masala chai,Chai & coffee,1,30
51105,Misal pav,Breakfast,1,90
51105,Pesarattu,Breakfast,1,80
51106,Pesarattu,Breakfast,1,80
51106,Filter coffee,Chai & coffee,1,40
51107,Idli,Breakfast,1,50
51107,Vada pav,Snacks,2,30
51107,Cold coffee,Chai & coffee,1,90
51108,Masala chai,Chai & coffee,1,30
51108,Poha,Breakfast,1,60
51109,Jalebi,Sweets,1,40
51109,Idli,Breakfast,1,50
51110,Masala chai,Chai & coffee,1,30
51111,Idli,Breakfast,2,50
51111,Upma,Breakfast,1,60
51112,Vada pav,Snacks,1,30
51113,Cold coffee,Chai & coffee,1,90
51114,Vada pav,Snacks,2,30
51115,Jalebi,Sweets,1,40
51116,Cold coffee,Chai & coffee,2,90
51116,Poha,Breakfast,3,60
51116,Sandwich,Snacks,1,70
51117,Cold coffee,Chai & coffee,1,90
51118,Orange juice,Juice,1,70
51118,Poha,Breakfast,3,60
51119,Misal pav,Breakfast,3,90
51119,Orange juice,Juice,2,70
51120,Vada pav,Snacks,2,30
51120,Cold coffee,Chai & coffee,3,90
51120,Masala chai,Chai & coffee,3,30
51121,Cold coffee,Chai & coffee,1,90
51121,Vada pav,Snacks,3,30
51122,Vada pav,Snacks,1,30
51122,Masala chai,Chai & coffee,2,30
51123,Misal pav,Breakfast,1,90
51123,Vada pav,Snacks,1,30
51123,Masala chai,Chai & coffee,2,30
51123,Pesarattu,Breakfast,1,80
51124,Misal pav,Breakfast,1,90
51124,Filter coffee,Chai & coffee,1,40
51124,Vada pav,Snacks,1,30
51124,Pesarattu,Breakfast,1,80
51125,Jalebi,Sweets,1,40
51125,Misal pav,Breakfast,1,90
51125,Upma,Breakfast,2,60
51125,Sandwich,Snacks,1,70
51126,Misal pav,Breakfast,1,90
51126,Upma,Breakfast,1,60
51126,Sandwich,Snacks,2,70
51127,Idli,Breakfast,1,50
51127,Misal pav,Breakfast,1,90
51127,Masala dosa,Breakfast,1,90
51127,Filter coffee,Chai & coffee,1,40
51128,Misal pav,Breakfast,1,90
51128,Poha,Breakfast,1,60
51128,Orange juice,Juice,1,70
51129,Upma,Breakfast,1,60
51129,Poha,Breakfast,1,60
51129,Masala dosa,Breakfast,1,90
51130,Sandwich,Snacks,1,70
51130,Misal pav,Breakfast,1,90
51130,Upma,Breakfast,1,60
51130,Orange juice,Juice,1,70
51130,Pesarattu,Breakfast,1,80
51131,Jalebi,Sweets,1,40
51131,Sandwich,Snacks,1,70
51131,Misal pav,Breakfast,1,90
51131,Vada pav,Snacks,1,30
51131,Cold coffee,Chai & coffee,1,90
51132,Misal pav,Breakfast,2,90
51132,Masala chai,Chai & coffee,1,30
51132,Sandwich,Snacks,1,70
51132,Jalebi,Sweets,1,40
51133,Vada pav,Snacks,1,30
51133,Misal pav,Breakfast,1,90
51133,Upma,Breakfast,2,60
51133,Idli,Breakfast,1,50
51134,Masala chai,Chai & coffee,1,30
51134,Idli,Breakfast,1,50
51134,Misal pav,Breakfast,1,90
51134,Poha,Breakfast,1,60
51135,Misal pav,Breakfast,1,90
51135,Upma,Breakfast,1,60
51135,Pesarattu,Breakfast,1,80
51135,Vada pav,Snacks,1,30
51136,Poha,Breakfast,1,60
51136,Filter coffee,Chai & coffee,1,40
51136,Misal pav,Breakfast,1,90
51136,Cold coffee,Chai & coffee,1,90
51137,Cold coffee,Chai & coffee,1,90
51137,Filter coffee,Chai & coffee,1,40
51137,Orange juice,Juice,1,70
51138,Filter coffee,Chai & coffee,2,40
51138,Orange juice,Juice,1,70
51139,Filter coffee,Chai & coffee,3,40
51139,Jalebi,Sweets,1,40
51140,Upma,Breakfast,2,60
51141,Masala dosa,Breakfast,1,90
51141,Idli,Breakfast,1,50
51141,Upma,Breakfast,1,60
51142,Masala dosa,Breakfast,2,90
51143,Cold coffee,Chai & coffee,1,90
51143,Masala dosa,Breakfast,1,90
51144,Jalebi,Sweets,1,40
51145,Pesarattu,Breakfast,3,80
51146,Masala dosa,Breakfast,1,90
51146,Upma,Breakfast,1,60
51147,Pesarattu,Breakfast,1,80
51148,Poha,Breakfast,1,60
51148,Filter coffee,Chai & coffee,2,40
51148,Upma,Breakfast,1,60
51149,Idli,Breakfast,1,50
51150,Upma,Breakfast,1,60
51150,Idli,Breakfast,2,50
51151,Misal pav,Breakfast,3,90
51152,Vada pav,Snacks,3,30
51153,Orange juice,Juice,2,70
51154,Jalebi,Sweets,1,40
51155,Sandwich,Snacks,2,70
51155,Vada pav,Snacks,2,30
51155,Cold coffee,Chai & coffee,2,90
51156,Cold coffee,Chai & coffee,2,90
51157,Vada pav,Snacks,2,30
51158,Idli,Breakfast,2,50
51159,Masala chai,Chai & coffee,3,30
51160,Misal pav,Breakfast,1,90
51160,Poha,Breakfast,1,60
51160,Orange juice,Juice,1,70
51160,Cold coffee,Chai & coffee,1,90
51161,Upma,Breakfast,1,60
51161,Masala dosa,Breakfast,1,90
51161,Poha,Breakfast,1,60
51161,Misal pav,Breakfast,1,90
51161,Pesarattu,Breakfast,1,80
51162,Poha,Breakfast,1,60
51162,Sandwich,Snacks,2,70
51162,Jalebi,Sweets,1,40
51162,Masala chai,Chai & coffee,1,30
51162,Misal pav,Breakfast,1,90
51163,Sandwich,Snacks,1,70
51163,Vada pav,Snacks,1,30
51163,Jalebi,Sweets,1,40
51163,Misal pav,Breakfast,1,90
51164,Masala chai,Chai & coffee,1,30
51164,Vada pav,Snacks,1,30
51164,Misal pav,Breakfast,1,90
51164,Poha,Breakfast,1,60
51165,Misal pav,Breakfast,1,90
51165,Masala chai,Chai & coffee,1,30
51165,Pesarattu,Breakfast,1,80
51166,Misal pav,Breakfast,1,90
51166,Poha,Breakfast,1,60
51166,Filter coffee,Chai & coffee,2,40
51166,Cold coffee,Chai & coffee,1,90
51166,Masala dosa,Breakfast,1,90
51167,Misal pav,Breakfast,1,90
51167,Upma,Breakfast,1,60
51167,Idli,Breakfast,1,50
51167,Orange juice,Juice,1,70
51168,Idli,Breakfast,1,50
51168,Misal pav,Breakfast,2,90
51168,Sandwich,Snacks,1,70
51168,Orange juice,Juice,1,70
51169,Filter coffee,Chai & coffee,3,40
51169,Pesarattu,Breakfast,2,80
51169,Misal pav,Breakfast,2,90
51170,Misal pav,Breakfast,1,90
51170,Idli,Breakfast,1,50
51171,Filter coffee,Chai & coffee,1,40
51172,Jalebi,Sweets,1,40
51172,Masala chai,Chai & coffee,1,30
51173,Masala dosa,Breakfast,1,90
51173,Jalebi,Sweets,1,40
51174,Orange juice,Juice,2,70
51174,Filter coffee,Chai & coffee,1,40
51175,Masala dosa,Breakfast,1,90
51175,Orange juice,Juice,1,70
51175,Idli,Breakfast,1,50
51176,Idli,Breakfast,2,50
51176,Orange juice,Juice,1,70
51177,Pesarattu,Breakfast,2,80
51177,Idli,Breakfast,1,50
51178,Misal pav,Breakfast,1,90
51179,Pesarattu,Breakfast,2,80
51179,Sandwich,Snacks,1,70
51180,Upma,Breakfast,2,60
51181,Misal pav,Breakfast,1,90
51181,Filter coffee,Chai & coffee,1,40
51182,Jalebi,Sweets,2,40
51182,Filter coffee,Chai & coffee,1,40
51183,Idli,Breakfast,1,50
51184,Poha,Breakfast,1,60
51184,Filter coffee,Chai & coffee,2,40
51185,Upma,Breakfast,2,60
51185,Sandwich,Snacks,1,70
51186,Filter coffee,Chai & coffee,1,40
51186,Idli,Breakfast,1,50
51187,Idli,Breakfast,1,50
51188,Idli,Breakfast,2,50
51189,Idli,Breakfast,1,50
51190,Idli,Breakfast,1,50
51191,Idli,Breakfast,1,50
51191,Sandwich,Snacks,1,70
51191,Upma,Breakfast,1,60
51192,Misal pav,Breakfast,2,90
51193,Jalebi,Sweets,1,40
51194,Jalebi,Sweets,2,40
51195,Misal pav,Breakfast,1,90
51196,Orange juice,Juice,2,70
51197,Misal pav,Breakfast,3,90
51198,Pesarattu,Breakfast,2,80
51198,Poha,Breakfast,1,60
51199,Upma,Breakfast,2,60
51200,Misal pav,Breakfast,1,90
51200,Cold coffee,Chai & coffee,1,90
51200,Masala chai,Chai & coffee,1,30
51200,Poha,Breakfast,1,60
51200,Filter coffee,Chai & coffee,2,40
51201,Masala dosa,Breakfast,1,90
51201,Filter coffee,Chai & coffee,1,40
51201,Upma,Breakfast,1,60
51202,Masala dosa,Breakfast,1,90
51202,Misal pav,Breakfast,1,90
51202,Idli,Breakfast,1,50
51203,Misal pav,Breakfast,1,90
51203,Idli,Breakfast,1,50
51203,Poha,Breakfast,1,60
51204,Misal pav,Breakfast,2,90
51204,Masala chai,Chai & coffee,1,30
51204,Jalebi,Sweets,1,40
51205,Misal pav,Breakfast,1,90
51205,Masala chai,Chai & coffee,1,30
51205,Orange juice,Juice,1,70
51205,Masala dosa,Breakfast,1,90
51205,Poha,Breakfast,1,60
51206,Pesarattu,Breakfast,1,80
51206,Masala chai,Chai & coffee,1,30
51206,Masala dosa,Breakfast,1,90
51207,Filter coffee,Chai & coffee,1,40
51207,Idli,Breakfast,1,50
51207,Misal pav,Breakfast,1,90
51208,Misal pav,Breakfast,1,90
51208,Orange juice,Juice,1,70
51208,Poha,Breakfast,1,60
51208,Vada pav,Snacks,1,30
51208,Masala chai,Chai & coffee,1,30
51209,Masala dosa,Breakfast,1,90
51209,Filter coffee,Chai & coffee,1,40
51209,Masala chai,Chai & coffee,1,30
51209,Upma,Breakfast,1,60
51209,Idli,Breakfast,2,50
51210,Pesarattu,Breakfast,1,80
51210,Vada pav,Snacks,1,30
51211,Idli,Breakfast,2,50
51212,Cold coffee,Chai & coffee,1,90
51213,Sandwich,Snacks,2,70
51213,Poha,Breakfast,1,60
51214,Masala dosa,Breakfast,1,90
51214,Pesarattu,Breakfast,1,80
51214,Idli,Breakfast,2,50
51215,Masala dosa,Breakfast,2,90
51215,Idli,Breakfast,2,50
51216,Masala dosa,Breakfast,2,90
51217,Sandwich,Snacks,2,70
51217,Upma,Breakfast,1,60
51217,Poha,Breakfast,1,60
51218,Masala chai,Chai & coffee,2,30
51219,Masala dosa,Breakfast,3,90
51219,Poha,Breakfast,1,60
51220,Pesarattu,Breakfast,1,80
51221,Filter coffee,Chai & coffee,1,40
51222,Filter coffee,Chai & coffee,1,40
51222,Pesarattu,Breakfast,1,80
51223,Pesarattu,Breakfast,2,80
51223,Idli,Breakfast,1,50
51223,Vada pav,Snacks,3,30
51224,Pesarattu,Breakfast,1,80
51224,Misal pav,Breakfast,1,90
51225,Poha,Breakfast,2,60
51226,Vada pav,Snacks,1,30
51227,Pesarattu,Breakfast,1,80
51227,Upma,Breakfast,1,60
51228,Vada pav,Snacks,1,30
51229,Misal pav,Breakfast,1,90
51230,Filter coffee,Chai & coffee,1,40
51230,Misal pav,Breakfast,1,90
51230,Idli,Breakfast,1,50
51231,Orange juice,Juice,1,70
51232,Vada pav,Snacks,1,30
51232,Sandwich,Snacks,1,70
51233,Idli,Breakfast,1,50
51233,Poha,Breakfast,1,60
51234,Filter coffee,Chai & coffee,1,40
51234,Pesarattu,Breakfast,1,80
51234,Cold coffee,Chai & coffee,1,90
51235,Masala dosa,Breakfast,2,90
51235,Sandwich,Snacks,2,70
51235,Filter coffee,Chai & coffee,2,40
51236,Poha,Breakfast,2,60
51237,Masala dosa,Breakfast,2,90
51238,Cold coffee,Chai & coffee,2,90
51239,Vada pav,Snacks,3,30
51240,Cold coffee,Chai & coffee,2,90
51240,Sandwich,Snacks,2,70
51241,Idli,Breakfast,2,50
51242,Vada pav,Snacks,1,30
51242,Cold coffee,Chai & coffee,1,90
51243,Cold coffee,Chai & coffee,3,90
51243,Masala dosa,Breakfast,1,90
51244,Idli,Breakfast,2,50
51245,Cold coffee,Chai & coffee,1,90
51246,Cold coffee,Chai & coffee,1,90
51246,Vada pav,Snacks,2,30
51247,Poha,Breakfast,2,60
51248,Vada pav,Snacks,2,30
51249,Jalebi,Sweets,1,40
51249,Poha,Breakfast,1,60
51249,Misal pav,Breakfast,1,90
51249,Masala chai,Chai & coffee,1,30
51250,Pesarattu,Breakfast,1,80
51250,Misal pav,Breakfast,1,90
51250,Filter coffee,Chai & coffee,1,40
51251,Vada pav,Snacks,1,30
51251,Masala chai,Chai & coffee,1,30
51251,Cold coffee,Chai & coffee,1,90
51252,Orange juice,Juice,1,70
51252,Upma,Breakfast,1,60
51252,Misal pav,Breakfast,1,90
51253,Vada pav,Snacks,1,30
51253,Upma,Breakfast,1,60
51253,Misal pav,Breakfast,1,90
51254,Masala chai,Chai & coffee,1,30
51254,Idli,Breakfast,1,50
51254,Misal pav,Breakfast,1,90
51255,Jalebi,Sweets,1,40
51255,Masala dosa,Breakfast,1,90
51255,Misal pav,Breakfast,1,90
51255,Masala chai,Chai & coffee,1,30
51256,Filter coffee,Chai & coffee,1,40
51256,Masala chai,Chai & coffee,1,30
51256,Upma,Breakfast,1,60
51257,Poha,Breakfast,1,60
51257,Filter coffee,Chai & coffee,1,40
51257,Idli,Breakfast,1,50
51258,Idli,Breakfast,3,50
51258,Pesarattu,Breakfast,2,80
51259,Idli,Breakfast,2,50
51259,Orange juice,Juice,2,70
51260,Pesarattu,Breakfast,2,80
51260,Sandwich,Snacks,2,70
51261,Misal pav,Breakfast,2,90
51261,Cold coffee,Chai & coffee,2,90
51262,Pesarattu,Breakfast,1,80
51263,Masala dosa,Breakfast,1,90
51263,Pesarattu,Breakfast,1,80
51264,Masala dosa,Breakfast,1,90
51264,Filter coffee,Chai & coffee,1,40
51265,Filter coffee,Chai & coffee,2,40
51265,Misal pav,Breakfast,2,90
51266,Filter coffee,Chai & coffee,1,40
51267,Filter coffee,Chai & coffee,3,40
51267,Pesarattu,Breakfast,1,80
51267,Sandwich,Snacks,1,70
51268,Pesarattu,Breakfast,1,80
51269,Misal pav,Breakfast,2,90
51270,Filter coffee,Chai & coffee,1,40
51271,Masala dosa,Breakfast,2,90
51271,Misal pav,Breakfast,2,90
51271,Jalebi,Sweets,2,40
51272,Orange juice,Juice,1,70
51272,Idli,Breakfast,2,50
51272,Poha,Breakfast,1,60
51272,Upma,Breakfast,2,60
51273,Masala dosa,Breakfast,1,90
51274,Vada pav,Snacks,1,30
51275,Orange juice,Juice,1,70
51275,Idli,Breakfast,1,50
51276,Idli,Breakfast,1,50
51276,Jalebi,Sweets,1,40
51277,Idli,Breakfast,2,50
51277,Upma,Breakfast,1,60
51278,Upma,Breakfast,1,60
51278,Cold coffee,Chai & coffee,1,90
51279,Filter coffee,Chai & coffee,2,40
51279,Masala chai,Chai & coffee,1,30
51279,Misal pav,Breakfast,1,90
51280,Upma,Breakfast,2,60
51281,Cold coffee,Chai & coffee,3,90
51281,Pesarattu,Breakfast,1,80
51282,Misal pav,Breakfast,1,90
51282,Idli,Breakfast,2,50
51283,Pesarattu,Breakfast,1,80
51283,Vada pav,Snacks,2,30
51283,Upma,Breakfast,1,60
51284,Poha,Breakfast,3,60
51285,Pesarattu,Breakfast,1,80
51286,Upma,Breakfast,2,60
51287,Misal pav,Breakfast,2,90
51287,Vada pav,Snacks,2,30
51287,Poha,Breakfast,1,60
51288,Masala dosa,Breakfast,1,90
51288,Masala chai,Chai & coffee,1,30
51288,Misal pav,Breakfast,3,90
51289,Masala dosa,Breakfast,3,90
51289,Jalebi,Sweets,2,40
51290,Upma,Breakfast,3,60
51290,Cold coffee,Chai & coffee,1,90
51291,Upma,Breakfast,1,60
51291,Poha,Breakfast,1,60
51291,Misal pav,Breakfast,1,90
51292,Misal pav,Breakfast,1,90
51292,Cold coffee,Chai & coffee,1,90
51292,Masala dosa,Breakfast,1,90
51292,Upma,Breakfast,2,60
51292,Poha,Breakfast,1,60
51293,Pesarattu,Breakfast,1,80
51293,Poha,Breakfast,2,60
51293,Masala chai,Chai & coffee,1,30
51293,Filter coffee,Chai & coffee,1,40
51294,Misal pav,Breakfast,1,90
51294,Pesarattu,Breakfast,1,80
51294,Poha,Breakfast,1,60
51295,Sandwich,Snacks,1,70
51295,Misal pav,Breakfast,1,90
51295,Masala chai,Chai & coffee,1,30
51295,Poha,Breakfast,1,60
51296,Orange juice,Juice,1,70
51296,Pesarattu,Breakfast,1,80
51296,Vada pav,Snacks,1,30
51296,Masala chai,Chai & coffee,1,30
51296,Cold coffee,Chai & coffee,1,90
51297,Orange juice,Juice,1,70
51297,Filter coffee,Chai & coffee,1,40
51298,Masala chai,Chai & coffee,3,30
51298,Filter coffee,Chai & coffee,1,40
51299,Masala chai,Chai & coffee,2,30
51300,Masala dosa,Breakfast,1,90
51300,Pesarattu,Breakfast,3,80
51301,Cold coffee,Chai & coffee,1,90
51301,Filter coffee,Chai & coffee,3,40
51302,Masala chai,Chai & coffee,1,30
51302,Masala dosa,Breakfast,1,90
51303,Idli,Breakfast,1,50
51303,Pesarattu,Breakfast,2,80
51304,Masala dosa,Breakfast,1,90
51305,Pesarattu,Breakfast,2,80
51305,Jalebi,Sweets,2,40
51306,Masala chai,Chai & coffee,1,30
51306,Idli,Breakfast,1,50
51306,Cold coffee,Chai & coffee,1,90
51307,Filter coffee,Chai & coffee,1,40
51307,Misal pav,Breakfast,3,90
51308,Pesarattu,Breakfast,3,80
51309,Idli,Breakfast,1,50
51309,Upma,Breakfast,3,60
51310,Misal pav,Breakfast,3,90
51310,Idli,Breakfast,1,50
51311,Misal pav,Breakfast,1,90
51312,Idli,Breakfast,1,50
51313,Idli,Breakfast,2,50
51314,Sandwich,Snacks,2,70
51314,Orange juice,Juice,1,70
51315,Pesarattu,Breakfast,1,80
51315,Orange juice,Juice,1,70
51316,Sandwich,Snacks,1,70
51317,Poha,Breakfast,1,60
51318,Filter coffee,Chai & coffee,3,40
51318,Misal pav,Breakfast,1,90
51318,Jalebi,Sweets,3,40
51319,Cold coffee,Chai & coffee,3,90
51320,Sandwich,Snacks,1,70
51320,Misal pav,Breakfast,1,90
51320,Orange juice,Juice,2,70
51321,Pesarattu,Breakfast,1,80
51321,Orange juice,Juice,2,70
51321,Upma,Breakfast,1,60
51322,Misal pav,Breakfast,2,90
51322,Vada pav,Snacks,1,30
51323,Cold coffee,Chai & coffee,2,90
51323,Masala chai,Chai & coffee,1,30
51324,Vada pav,Snacks,2,30
51324,Cold coffee,Chai & coffee,1,90
51324,Upma,Breakfast,2,60
51325,Poha,Breakfast,1,60
51326,Masala dosa,Breakfast,2,90
51326,Orange juice,Juice,2,70
51326,Filter coffee,Chai & coffee,1,40
51327,Masala dosa,Breakfast,1,90
51327,Misal pav,Breakfast,1,90
51327,Poha,Breakfast,1,60
51328,Misal pav,Breakfast,1,90
51328,Orange juice,Juice,1,70
51328,Masala chai,Chai & coffee,1,30
51328,Vada pav,Snacks,1,30
51329,Idli,Breakfast,1,50
51329,Misal pav,Breakfast,1,90
51329,Pesarattu,Breakfast,1,80
51329,Jalebi,Sweets,1,40
51330,Jalebi,Sweets,1,40
51330,Orange juice,Juice,1,70
51330,Pesarattu,Breakfast,1,80
51330,Sandwich,Snacks,1,70
51331,Orange juice,Juice,1,70
51331,Idli,Breakfast,1,50
51331,Misal pav,Breakfast,1,90
51332,Masala chai,Chai & coffee,1,30
51332,Misal pav,Breakfast,1,90
51332,Poha,Breakfast,1,60
51332,Idli,Breakfast,1,50
51333,Idli,Breakfast,2,50
51333,Sandwich,Snacks,2,70
51334,Sandwich,Snacks,1,70
51335,Filter coffee,Chai & coffee,3,40
51336,Idli,Breakfast,2,50
51336,Vada pav,Snacks,1,30
51337,Masala dosa,Breakfast,2,90
51337,Vada pav,Snacks,1,30
51338,Vada pav,Snacks,1,30
51339,Cold coffee,Chai & coffee,1,90
51339,Sandwich,Snacks,1,70
51339,Misal pav,Breakfast,1,90
51340,Masala dosa,Breakfast,1,90
51340,Orange juice,Juice,1,70
51341,Sandwich,Snacks,2,70
51341,Jalebi,Sweets,1,40
51341,Filter coffee,Chai & coffee,1,40
51342,Masala chai,Chai & coffee,1,30
51343,Masala dosa,Breakfast,2,90
51343,Upma,Breakfast,1,60
51344,Masala dosa,Breakfast,2,90
51344,Misal pav,Breakfast,1,90
51345,Vada pav,Snacks,2,30
51345,Sandwich,Snacks,1,70
51345,Pesarattu,Breakfast,2,80
51346,Orange juice,Juice,1,70
51347,Cold coffee,Chai & coffee,1,90
51348,Jalebi,Sweets,2,40
51348,Filter coffee,Chai & coffee,2,40
51349,Sandwich,Snacks,1,70
51349,Idli,Breakfast,1,50
51350,Misal pav,Breakfast,1,90
51351,Idli,Breakfast,3,50
51351,Jalebi,Sweets,3,40
51351,Vada pav,Snacks,3,30
51352,Filter coffee,Chai & coffee,1,40
51352,Misal pav,Breakfast,1,90
51353,Sandwich,Snacks,1,70
51354,Filter coffee,Chai & coffee,2,40
51355,Idli,Breakfast,3,50
51355,Cold coffee,Chai & coffee,2,90
51355,Vada pav,Snacks,2,30
51356,Sandwich,Snacks,1,70
51356,Vada pav,Snacks,2,30
51356,Poha,Breakfast,1,60
51357,Poha,Breakfast,1,60
51358,Misal pav,Breakfast,2,90
51359,Filter coffee,Chai & coffee,3,40
51360,Vada pav,Snacks,1,30
51361,Cold coffee,Chai & coffee,1,90
51361,Poha,Breakfast,1,60
51362,Idli,Breakfast,1,50
51363,Vada pav,Snacks,3,30
51364,Misal pav,Breakfast,3,90
51364,Poha,Breakfast,2,60
51365,Vada pav,Snacks,2,30
51366,Poha,Breakfast,1,60
51367,Poha,Breakfast,3,60
51368,Orange juice,Juice,2,70
51368,Sandwich,Snacks,3,70
51369,Vada pav,Snacks,2,30
51369,Upma,Breakfast,2,60
51370,Misal pav,Breakfast,2,90
51370,Poha,Breakfast,3,60
51371,Cold coffee,Chai & coffee,1,90
51371,Sandwich,Snacks,1,70
51372,Poha,Breakfast,1,60
51372,Idli,Breakfast,1,50
51372,Cold coffee,Chai & coffee,1,90
51373,Cold coffee,Chai & coffee,1,90
51373,Idli,Breakfast,2,50
51373,Jalebi,Sweets,2,40
51373,Vada pav,Snacks,1,30
51374,Vada pav,Snacks,1,30
51374,Misal pav,Breakfast,1,90
51374,Poha,Breakfast,1,60
51374,Filter coffee,Chai & coffee,1,40
51375,Pesarattu,Breakfast,1,80
51375,Poha,Breakfast,1,60
51375,Upma,Breakfast,1,60
51376,Misal pav,Breakfast,1,90
51376,Jalebi,Sweets,1,40
51376,Cold coffee,Chai & coffee,1,90
51377,Masala dosa,Breakfast,1,90
51377,Vada pav,Snacks,1,30
51377,Pesarattu,Breakfast,1,80
51378,Poha,Breakfast,1,60
51378,Sandwich,Snacks,1,70
51378,Misal pav,Breakfast,2,90
51379,Poha,Breakfast,1,60
51379,Masala dosa,Breakfast,2,90
51380,Vada pav,Snacks,2,30
51380,Filter coffee,Chai & coffee,2,40
51381,Masala chai,Chai & coffee,1,30
51382,Sandwich,Snacks,1,70
51383,Cold coffee,Chai & coffee,1,90
51384,Sandwich,Snacks,3,70
51384,Upma,Breakfast,1,60
51385,Pesarattu,Breakfast,1,80
51385,Upma,Breakfast,1,60
51386,Orange juice,Juice,2,70
51387,Pesarattu,Breakfast,1,80
51387,Masala chai,Chai & coffee,1,30
51388,Upma,Breakfast,1,60
51389,Pesarattu,Breakfast,3,80
51390,Orange juice,Juice,1,70
51390,Vada pav,Snacks,1,30
51390,Pesarattu,Breakfast,1,80
51390,Sandwich,Snacks,2,70
51391,Filter coffee,Chai & coffee,3,40
51391,Idli,Breakfast,1,50
51391,Sandwich,Snacks,1,70
51392,Cold coffee,Chai & coffee,2,90
51393,Idli,Breakfast,2,50
51394,Jalebi,Sweets,1,40
51395,Jalebi,Sweets,2,40
51395,Idli,Breakfast,1,50
51396,Cold coffee,Chai & coffee,1,90
51396,Masala dosa,Breakfast,2,90
51397,Vada pav,Snacks,2,30
51397,Cold coffee,Chai & coffee,3,90
51398,Vada pav,Snacks,1,30
51399,Poha,Breakfast,3,60
51400,Cold coffee,Chai & coffee,2,90
51401,Vada pav,Snacks,2,30
51401,Filter coffee,Chai & coffee,3,40
51402,Orange juice,Juice,2,70
51403,Misal pav,Breakfast,3,90
51404,Cold coffee,Chai & coffee,2,90
51404,Vada pav,Snacks,1,30
51404,Upma,Breakfast,2,60
51405,Sandwich,Snacks,2,70
51406,Misal pav,Breakfast,1,90
51406,Poha,Breakfast,1,60
51406,Vada pav,Snacks,1,30
51407,Cold coffee,Chai & coffee,2,90
51407,Masala dosa,Breakfast,1,90
51408,Sandwich,Snacks,1,70
51408,Jalebi,Sweets,1,40
51408,Poha,Breakfast,1,60
51408,Upma,Breakfast,1,60
51409,Jalebi,Sweets,1,40
51409,Vada pav,Snacks,1,30
51409,Misal pav,Breakfast,1,90
51409,Cold coffee,Chai & coffee,1,90
51410,Vada pav,Snacks,1,30
51410,Misal pav,Breakfast,1,90
51410,Poha,Breakfast,1,60
51411,Idli,Breakfast,2,50
51411,Jalebi,Sweets,1,40
51411,Filter coffee,Chai & coffee,1,40
51411,Masala dosa,Breakfast,1,90
51412,Poha,Breakfast,1,60
51412,Cold coffee,Chai & coffee,1,90
51412,Idli,Breakfast,1,50
51413,Misal pav,Breakfast,1,90
51413,Poha,Breakfast,1,60
51413,Vada pav,Snacks,1,30
51414,Masala dosa,Breakfast,1,90
51415,Poha,Breakfast,1,60
51415,Jalebi,Sweets,1,40
51415,Masala dosa,Breakfast,1,90
51416,Vada pav,Snacks,1,30
51416,Masala dosa,Breakfast,2,90
51417,Masala dosa,Breakfast,1,90
51417,Upma,Breakfast,1,60
51418,Idli,Breakfast,3,50
51419,Masala chai,Chai & coffee,3,30
51420,Filter coffee,Chai & coffee,2,40
51420,Masala dosa,Breakfast,1,90
51420,Sandwich,Snacks,2,70
51421,Masala chai,Chai & coffee,2,30
51421,Masala dosa,Breakfast,1,90
51422,Filter coffee,Chai & coffee,1,40
51422,Jalebi,Sweets,2,40
51422,Misal pav,Breakfast,2,90
51423,Masala chai,Chai & coffee,1,30
51423,Idli,Breakfast,1,50
51424,Pesarattu,Breakfast,2,80
51424,Sandwich,Snacks,1,70
51425,Poha,Breakfast,1,60
51426,Orange juice,Juice,2,70
51426,Cold coffee,Chai & coffee,3,90
51427,Upma,Breakfast,3,60
51428,Filter coffee,Chai & coffee,2,40
51429,Cold coffee,Chai & coffee,1,90
